Type of Product,Date of Purchase,Time of Purchase,Cost of Purchase,Qty of Purchase,With Promotion,Customer ID,Seller Brand,Seller ID,Rating,Time Taken for Transaction (s)
Fashion,01/08/2020,2023-03-18 19:14:43.250702,842.51,6,1,26754,Zalando,672,5,17.65
Fashion,07/08/2021,2023-03-18 18:11:12.250703,207.63,2,1,35190,Sportsgirl,920,2,7.88
Fashion,23/02/2022,2023-03-18 18:34:02.250705,866.57,4,1,47741,New Look,686,1,22.27
Fashion,12/03/2021,2023-03-18 18:24:06.250707,702.23,6,0,61360,New Look,816,5,81.25
Fashion,30/05/2020,2023-03-18 19:05:13.250708,397.94,2,1,82151,C&A,917,1,19.35
Fashion,07/05/2021,2023-03-18 17:52:05.250710,292.11,10,0,96171,New Look,331,4,52.38
Fashion,20/08/2021,2023-03-18 20:16:22.250712,684.63,7,0,85367,Ally Fashion,759,1,54.58
Fashion,28/10/2021,2023-03-18 17:56:32.250713,651.89,5,0,81307,Nasty Gal,610,1,114.02
Fashion,18/06/2021,2023-03-18 20:09:00.250715,497.56,3,1,84571,Shein,523,4,69.87
Fashion,28/11/2020,2023-03-18 19:35:50.250717,457.64,3,0,46616,Reserved,459,5,94.23
Fashion,02/11/2021,2023-03-18 19:42:51.250718,488.82,5,1,34542,Sportsgirl,151,1,105.7
Fashion,02/06/2020,2023-03-18 18:39:38.250720,294.42,3,1,60235,H&M,317,1,106.01
Fashion,31/12/2020,2023-03-18 19:13:31.250722,868.55,4,1,28546,Lefties,414,2,11.23
Fashion,25/05/2021,2023-03-18 19:47:25.250723,455.01,6,1,13420,Stradivarius,925,1,60.16
Fashion,28/08/2020,2023-03-18 19:08:56.250725,754.75,5,1,86695,River Island,463,5,19.33
Fashion,28/10/2021,2023-03-18 18:54:44.250726,185.59,10,1,24053,Reserved,960,3,101.54
Fashion,15/01/2022,2023-03-18 20:24:31.250728,227.54,10,1,33334,Reserved,116,3,40.09
Fashion,26/08/2020,2023-03-18 18:04:51.250730,275.55,6,1,98714,Stradivarius,847,3,70.49
Fashion,18/02/2022,2023-03-18 18:33:15.250732,464.32,8,0,26952,PrettyLittleThing,654,2,11.23
Fashion,21/04/2020,2023-03-18 20:10:20.250734,75.88,2,1,75988,Shein,674,5,62.73
Fashion,03/08/2021,2023-03-18 18:10:34.250735,87.0,8,0,64189,C&A,296,3,57.43
Fashion,07/10/2021,2023-03-18 19:39:00.250737,276.4,9,1,60775,Boohoo,974,5,35.57
Fashion,17/02/2022,2023-03-18 20:26:27.250738,946.2,1,1,74858,Lefties,395,2,22.33
Fashion,18/04/2020,2023-03-18 17:41:12.250740,877.26,5,1,90332,H&M,402,5,44.35
Fashion,04/09/2020,2023-03-18 17:48:48.250741,117.37,2,0,95568,Bershka,733,2,43.81
Fashion,10/03/2020,2023-03-18 17:48:06.250743,337.16,5,1,34592,River Island,814,2,4.3
Fashion,17/02/2021,2023-03-18 20:11:41.250745,576.12,10,0,66979,Primark,315,5,101.14
Fashion,25/06/2021,2023-03-18 19:01:39.250746,162.25,5,1,52047,AS Colour,865,1,90.96
Fashion,16/06/2021,2023-03-18 20:00:27.250748,100.79,3,1,12772,Missguided,883,4,13.44
Fashion,02/09/2020,2023-03-18 19:17:50.250750,103.55,10,0,72009,Reebok,753,4,50.61
Fashion,16/10/2021,2023-03-18 19:53:59.250751,849.18,3,1,12805,Boohoo,443,4,103.22
Fashion,08/11/2021,2023-03-18 19:59:19.250753,150.63,6,0,51787,Lefties,237,2,67.55
Fashion,01/03/2020,2023-03-18 17:58:37.250754,308.84,7,0,28049,Ally Fashion,277,3,110.61
Fashion,06/07/2020,2023-03-18 18:15:02.250756,407.24,3,0,87021,River Island,613,4,72.62
Fashion,21/09/2020,2023-03-18 18:43:57.250758,83.24,4,0,49355,Temt,375,4,9.76
Fashion,25/05/2021,2023-03-18 18:41:29.250759,654.34,8,1,88936,Reserved,508,5,66.2
Fashion,25/03/2021,2023-03-18 18:27:56.250761,400.74,6,0,66540,Pull & Bear,417,4,75.09
Fashion,04/10/2020,2023-03-18 18:05:14.250763,646.18,1,1,76677,Puma,202,2,10.34
Fashion,07/01/2021,2023-03-18 20:03:46.250764,79.69,8,1,95579,Lefties,326,5,39.35
Fashion,04/03/2020,2023-03-18 18:50:29.250766,563.68,7,1,37486,Fashion Nova,720,4,51.87
Fashion,14/07/2020,2023-03-18 17:46:55.250768,564.53,9,1,65728,River Island,320,3,17.74
Fashion,22/04/2021,2023-03-18 19:40:33.250769,738.61,5,0,57100,C&A,540,1,16.51
Fashion,26/08/2021,2023-03-18 17:44:40.250771,232.88,5,1,50123,Nasty Gal,556,2,6.36
Fashion,13/10/2020,2023-03-18 18:51:48.250772,980.33,3,1,55423,Zalando,881,1,70.53
Fashion,07/04/2020,2023-03-18 19:08:47.250774,566.36,3,1,95885,Zalando,718,2,7.58
Fashion,13/11/2021,2023-03-18 18:11:51.250776,449.65,9,1,95505,Nasty Gal,385,5,108.76
Fashion,16/03/2021,2023-03-18 18:18:07.250777,816.18,3,1,37025,Stradivarius,515,1,118.89
Fashion,06/03/2021,2023-03-18 20:06:12.250779,415.52,5,0,48306,Sportsgirl,656,2,78.18
Fashion,27/04/2020,2023-03-18 20:05:14.250781,68.6,9,0,34276,Ally Fashion,513,5,93.31
Fashion,02/10/2021,2023-03-18 19:45:50.250782,91.09,3,0,84536,Reebok,594,2,39.06
Fashion,03/09/2021,2023-03-18 18:25:07.250784,229.2,4,1,27374,Primark,131,3,107.78
Fashion,09/09/2020,2023-03-18 20:00:05.250785,591.77,5,0,51737,C&A,637,2,85.17
Fashion,14/10/2021,2023-03-18 18:04:15.250787,343.69,10,0,72001,Fashion Nova,793,3,55.62
Fashion,23/09/2021,2023-03-18 19:52:18.250789,520.25,10,0,52895,Lefties,672,3,82.34
Fashion,03/01/2021,2023-03-18 18:33:51.250790,112.9,9,0,95451,River Island,645,2,17.3
Fashion,15/04/2021,2023-03-18 19:37:43.250792,314.4,3,1,29148,Boohoo,272,3,50.2
Fashion,29/05/2020,2023-03-18 17:42:26.250794,82.56,8,1,26998,Temt,745,2,86.13
Fashion,10/09/2021,2023-03-18 19:56:29.250795,209.53,5,1,18134,Sportsgirl,925,1,116.72
Fashion,07/03/2020,2023-03-18 18:59:42.250797,598.16,8,1,93728,Nasty Gal,415,5,118.12
Fashion,31/08/2020,2023-03-18 19:52:43.250798,392.79,7,1,93351,Fashion Nova,716,1,44.3
Fashion,13/02/2020,2023-03-18 18:26:54.250800,48.63,3,1,77440,Boohoo,746,1,9.72
Fashion,24/01/2021,2023-03-18 17:56:54.250801,652.45,6,0,21292,Primark,293,5,106.33
Fashion,27/01/2022,2023-03-18 18:54:46.250803,99.92,1,1,19262,Primark,267,2,108.38
Fashion,17/08/2020,2023-03-18 19:15:10.250805,62.15,3,1,73356,Puma,561,3,14.75
Fashion,26/10/2020,2023-03-18 20:11:31.250806,167.99,10,0,93211,Bershka,631,2,4.21
Fashion,12/05/2021,2023-03-18 19:38:36.250808,572.43,2,1,10775,Bershka,562,3,100.33
Fashion,22/02/2020,2023-03-18 20:17:09.250809,148.28,7,1,94880,Pull & Bear,468,4,45.96
Fashion,11/02/2022,2023-03-18 19:02:16.250811,340.46,10,0,62175,The Iconic,557,5,84.8
Fashion,22/12/2020,2023-03-18 19:01:05.250813,37.21,5,0,22035,The Iconic,193,4,58.22
Fashion,13/10/2021,2023-03-18 19:14:29.250814,676.76,1,0,63614,Miss Selfridge,686,1,112.09
Fashion,05/11/2021,2023-03-18 19:06:30.250816,832.75,6,1,77745,Reebok,973,4,117.16
Fashion,14/06/2021,2023-03-18 18:33:40.250817,635.14,3,0,40264,Nasty Gal,738,4,3.43
Fashion,08/03/2021,2023-03-18 19:17:45.250819,721.18,8,1,94025,Nasty Gal,663,4,62.34
Fashion,25/05/2021,2023-03-18 18:40:55.250821,356.58,8,0,32110,Temt,700,4,54.0
Fashion,15/03/2021,2023-03-18 20:26:59.250822,531.07,3,0,90532,Pull & Bear,735,2,57.28
Fashion,19/09/2021,2023-03-18 17:53:57.250824,670.1,5,1,31784,Shein,792,3,66.01
Fashion,22/04/2020,2023-03-18 19:35:18.250825,422.9,7,1,92656,Nasty Gal,576,3,61.67
Fashion,15/07/2020,2023-03-18 19:33:02.250827,90.76,10,0,49724,The Iconic,953,5,113.57
Fashion,15/12/2020,2023-03-18 20:14:17.250828,290.41,1,1,45563,Reebok,438,3,2.89
Fashion,07/11/2021,2023-03-18 20:11:02.250830,543.17,4,1,11742,Bershka,125,1,52.2
Fashion,31/08/2021,2023-03-18 19:44:21.250832,489.0,10,1,34786,River Island,546,2,14.83
Fashion,06/06/2020,2023-03-18 20:06:57.250833,640.83,7,0,64240,AS Colour,592,4,16.93
Fashion,31/03/2021,2023-03-18 20:10:58.250835,938.44,10,0,48718,AS Colour,588,1,114.37
Fashion,15/07/2020,2023-03-18 17:46:43.250836,116.16,5,0,65250,River Island,252,2,75.03
Fashion,16/03/2021,2023-03-18 17:43:20.250838,131.19,6,0,49864,River Island,832,3,108.6
Fashion,25/04/2021,2023-03-18 19:48:36.250840,486.03,9,0,77257,Mango Outlet,386,3,95.17
Fashion,27/02/2022,2023-03-18 19:05:15.250841,724.19,2,0,75252,River Island,882,3,25.26
Fashion,29/11/2021,2023-03-18 18:28:36.250843,574.53,10,1,50302,Primark,994,1,30.83
Fashion,24/01/2021,2023-03-18 18:14:58.250844,880.42,7,0,15504,H&M,665,4,37.71
Fashion,30/10/2020,2023-03-18 19:12:28.250846,390.11,10,0,43479,Stradivarius,637,5,107.63
Fashion,08/05/2021,2023-03-18 19:08:46.250848,331.16,10,1,50531,Nasty Gal,860,3,102.53
Fashion,06/04/2020,2023-03-18 19:13:10.250849,637.48,4,0,81811,C&A,246,1,55.62
Fashion,19/12/2020,2023-03-18 19:29:08.250851,902.54,10,1,62921,Primark,920,3,26.23
Fashion,29/09/2020,2023-03-18 17:56:51.250852,664.64,5,1,38756,Oysho,587,4,91.18
Fashion,02/03/2022,2023-03-18 17:54:38.250854,334.34,9,0,44699,Reebok,308,2,44.86
Fashion,17/04/2020,2023-03-18 18:35:37.250856,233.32,9,0,98762,Boohoo,785,2,93.2
Fashion,29/06/2021,2023-03-18 18:57:45.250857,182.61,3,1,20963,Fashion Nova,527,4,4.38
Fashion,12/02/2020,2023-03-18 19:38:34.250859,190.24,9,0,88419,Supre,826,5,91.56
Fashion,14/02/2020,2023-03-18 20:08:54.250861,221.24,10,1,49159,Temt,819,3,37.57
Fashion,27/12/2021,2023-03-18 18:34:28.250862,589.68,7,0,33994,H&M,201,1,67.76
Fashion,06/03/2020,2023-03-18 19:15:52.250864,248.11,6,0,85671,C&A,829,1,26.16
Fashion,21/08/2021,2023-03-18 18:00:45.250865,376.32,1,0,77440,Stradivarius,854,2,43.88
Fashion,17/05/2020,2023-03-18 18:55:03.250868,810.88,9,0,66534,Nasty Gal,656,1,106.29
Fashion,03/04/2021,2023-03-18 18:32:33.250870,479.46,9,1,48657,H&M,861,4,5.71
Fashion,05/02/2020,2023-03-18 17:48:14.250871,913.61,8,0,92819,Ally Fashion,535,3,16.67
Fashion,13/06/2020,2023-03-18 18:37:33.250873,964.97,1,1,20622,Bershka,931,1,35.52
Fashion,19/12/2021,2023-03-18 19:19:16.250874,8.03,7,1,79577,Shein,938,3,22.77
Fashion,03/02/2022,2023-03-18 20:22:09.250876,627.4,6,0,47390,H&M,985,1,20.15
Fashion,11/10/2021,2023-03-18 19:19:11.250878,967.33,6,0,69068,The Iconic,278,5,100.8
Fashion,19/11/2020,2023-03-18 17:59:08.250879,301.05,1,0,58935,Temt,386,4,37.05
Fashion,23/01/2021,2023-03-18 19:30:43.250881,118.95,6,0,36205,Reserved,822,5,47.87
Fashion,06/09/2021,2023-03-18 19:52:42.250882,973.81,9,1,94389,Ally Fashion,639,4,24.13
Fashion,02/05/2020,2023-03-18 19:09:08.250884,898.08,6,0,81462,Reebok,721,5,37.75
Fashion,13/02/2022,2023-03-18 20:21:34.250886,421.35,6,1,43295,C&A,984,3,91.29
Fashion,14/01/2022,2023-03-18 18:18:41.250887,266.21,9,0,13089,The Iconic,682,2,104.72
Fashion,24/02/2022,2023-03-18 19:00:40.250889,62.77,7,0,63859,Puma,357,4,113.64
Fashion,01/08/2020,2023-03-18 18:07:41.250891,784.51,5,1,55675,Ally Fashion,107,5,91.19
Fashion,01/07/2021,2023-03-18 19:50:40.250892,587.92,3,1,74419,Temt,153,5,52.38
Fashion,30/08/2020,2023-03-18 18:53:04.250894,564.58,5,0,18909,Mango Outlet,377,5,74.37
Fashion,28/07/2020,2023-03-18 19:04:06.250895,981.62,3,0,52797,Stradivarius,410,5,98.96
Fashion,18/09/2020,2023-03-18 19:00:21.250897,753.44,8,1,71418,Bershka,615,3,11.66
Fashion,06/12/2020,2023-03-18 17:51:34.250898,670.48,5,1,27610,PrettyLittleThing,946,3,104.18
Fashion,03/01/2022,2023-03-18 18:40:41.250900,809.46,8,1,42270,Supre,583,2,20.47
Fashion,06/04/2020,2023-03-18 17:43:57.250902,14.69,5,1,52919,AS Colour,152,1,44.7
Fashion,01/09/2021,2023-03-18 18:38:08.250903,210.76,9,0,27409,Primark,710,4,33.23
Fashion,09/01/2020,2023-03-18 19:10:22.250905,989.4,1,1,54752,River Island,461,5,42.3
Fashion,28/06/2021,2023-03-18 19:31:08.250907,482.3,2,0,87789,Miss Selfridge,898,5,5.19
Fashion,09/04/2020,2023-03-18 20:22:06.250908,895.25,4,0,95339,Zalando,894,5,50.51
Fashion,24/04/2021,2023-03-18 20:15:19.250910,793.24,4,0,69407,River Island,727,3,9.85
Fashion,05/12/2020,2023-03-18 19:16:39.250912,145.7,4,0,18071,Lefties,511,1,44.28
Fashion,17/01/2021,2023-03-18 18:37:01.250913,901.78,8,0,38618,New Look,669,4,72.93
Fashion,28/07/2021,2023-03-18 18:45:21.250915,439.05,3,1,46352,Supre,954,5,98.04
Fashion,21/03/2021,2023-03-18 19:05:25.250916,391.98,6,1,56026,Temt,519,2,100.65
Fashion,08/11/2021,2023-03-18 19:39:47.250918,857.51,1,1,62055,AS Colour,672,2,112.63
Fashion,27/01/2020,2023-03-18 20:07:23.250919,747.73,4,0,44946,Bershka,458,2,96.63
Fashion,22/02/2020,2023-03-18 18:39:44.250921,675.59,6,1,67471,Pull & Bear,800,3,4.21
Fashion,29/04/2020,2023-03-18 18:37:26.250923,372.64,3,0,28864,H&M,468,4,54.31
Fashion,22/02/2021,2023-03-18 18:57:58.250924,463.91,3,0,96883,C&A,192,2,12.17
Fashion,03/01/2022,2023-03-18 18:04:11.250926,868.12,5,0,64421,Reebok,711,5,2.83
Fashion,03/03/2022,2023-03-18 19:30:05.250927,707.9,7,0,64749,Reserved,881,5,5.14
Fashion,28/01/2022,2023-03-18 19:19:13.250929,663.44,5,1,82296,Ally Fashion,491,3,28.47
Fashion,22/04/2020,2023-03-18 20:24:47.250930,936.73,5,1,93033,Sportsgirl,294,2,52.73
Fashion,04/04/2020,2023-03-18 19:56:41.250932,84.29,9,0,83202,Temt,462,4,96.99
Fashion,10/11/2020,2023-03-18 19:04:09.250934,476.84,4,0,93012,Reebok,320,5,57.53
Fashion,28/12/2021,2023-03-18 20:14:57.250935,380.52,1,0,82072,H&M,833,2,12.67
Fashion,21/09/2020,2023-03-18 18:49:54.250937,137.02,7,1,35885,New Look,387,1,46.89
Fashion,13/04/2020,2023-03-18 18:52:07.250939,103.89,9,1,39556,Mango Outlet,715,4,30.93
Fashion,26/10/2020,2023-03-18 18:24:44.250941,377.21,6,0,10691,Nasty Gal,921,1,95.93
Fashion,29/12/2020,2023-03-18 19:24:03.250942,162.15,5,1,79544,AS Colour,774,2,65.64
Fashion,16/01/2020,2023-03-18 19:29:16.250944,888.09,5,1,78087,AS Colour,123,4,119.16
Fashion,22/01/2021,2023-03-18 18:04:03.250945,367.71,8,0,57238,Reebok,943,3,41.54
Fashion,04/02/2022,2023-03-18 17:46:49.250947,486.24,1,1,65644,Puma,402,3,52.96
Fashion,17/01/2022,2023-03-18 20:17:12.250948,868.63,6,0,63006,Supre,281,3,46.83
Fashion,09/04/2020,2023-03-18 20:24:23.250950,941.39,5,0,25704,Primark,119,2,56.59
Fashion,20/07/2020,2023-03-18 19:04:50.250952,803.44,3,0,86000,Sportsgirl,866,4,68.72
Fashion,01/12/2021,2023-03-18 19:56:24.250953,39.48,5,1,29618,C&A,962,3,57.39
Fashion,09/08/2021,2023-03-18 19:24:56.250955,518.19,3,0,47206,Oysho,702,3,30.4
Fashion,24/12/2021,2023-03-18 19:32:39.250957,276.6,2,1,80811,Pull & Bear,581,1,118.5
Fashion,16/03/2020,2023-03-18 17:48:19.250958,793.1,10,0,13004,New Look,918,4,101.07
Fashion,09/12/2021,2023-03-18 19:37:33.250960,83.6,10,1,12971,Pull & Bear,923,2,55.87
Fashion,21/01/2020,2023-03-18 19:22:37.250962,913.56,8,1,67416,Zalando,515,3,42.45
Fashion,05/02/2020,2023-03-18 18:29:56.250963,14.62,5,1,75478,Oysho,248,4,0.69
Fashion,10/05/2020,2023-03-18 18:33:34.250965,943.73,2,1,32777,River Island,708,5,44.82
Fashion,30/06/2020,2023-03-18 17:58:53.250966,248.3,8,1,35277,Nasty Gal,274,1,21.65
Fashion,31/10/2020,2023-03-18 18:01:44.250968,509.22,9,0,44926,C&A,615,4,51.72
Fashion,12/07/2021,2023-03-18 18:43:14.250970,441.94,5,1,69158,Reserved,400,1,64.78
Fashion,19/01/2020,2023-03-18 17:57:40.250971,901.63,9,1,26377,Primark,520,4,47.18
Fashion,10/12/2020,2023-03-18 17:44:13.250973,580.96,3,1,48764,Reserved,217,2,33.34
Fashion,08/04/2021,2023-03-18 18:57:22.250974,167.64,7,1,36654,Ally Fashion,121,3,55.03
Fashion,12/07/2021,2023-03-18 20:13:22.250976,769.84,1,1,57071,Ally Fashion,748,5,105.83
Fashion,31/01/2021,2023-03-18 18:53:56.250978,678.13,2,0,86138,Nasty Gal,672,2,104.02
Fashion,28/03/2020,2023-03-18 18:01:45.250979,434.21,3,0,93134,Fashion Nova,841,5,34.56
Fashion,16/01/2020,2023-03-18 19:34:15.250981,682.24,9,0,86003,C&A,667,4,96.61
Fashion,08/05/2021,2023-03-18 19:31:47.250982,826.87,6,0,74442,Nasty Gal,293,4,27.08
Fashion,10/02/2020,2023-03-18 18:05:19.250984,671.05,5,1,54078,Pull & Bear,379,3,62.13
Fashion,31/03/2020,2023-03-18 19:58:03.250985,349.67,9,0,83850,New Look,463,3,38.91
Fashion,22/05/2021,2023-03-18 18:05:41.250987,278.21,7,0,72550,H&M,845,3,37.02
Fashion,31/10/2021,2023-03-18 20:27:07.250988,710.77,4,0,72818,Sportsgirl,864,1,53.59
Fashion,06/07/2020,2023-03-18 19:16:29.250990,463.57,1,0,27438,Bershka,652,5,84.31
Fashion,16/01/2022,2023-03-18 18:48:14.250992,251.99,4,0,98251,AS Colour,233,1,5.35
Fashion,15/02/2021,2023-03-18 19:02:06.250993,157.23,5,0,27068,PrettyLittleThing,472,4,61.01
Fashion,05/10/2020,2023-03-18 17:41:16.250995,337.12,10,0,84692,The Iconic,660,1,28.11
Fashion,20/10/2020,2023-03-18 19:30:49.250996,441.9,10,0,41474,Stradivarius,879,1,42.26
Fashion,23/01/2022,2023-03-18 19:37:50.250998,261.05,10,1,57301,Temt,620,5,80.31
Fashion,28/06/2020,2023-03-18 19:01:29.250999,785.33,5,1,19482,Temt,139,3,59.03
Fashion,17/03/2020,2023-03-18 19:50:02.251001,29.79,8,0,18041,New Look,121,1,8.5
Fashion,15/08/2021,2023-03-18 18:00:24.251003,529.54,4,1,26148,PrettyLittleThing,516,1,87.41
Fashion,01/01/2021,2023-03-18 18:27:09.251005,353.29,7,0,79218,Oysho,174,3,53.15
Fashion,09/10/2020,2023-03-18 17:42:59.251006,800.29,5,1,70783,Supre,197,1,118.79
Fashion,06/07/2020,2023-03-18 18:49:01.251008,336.95,7,0,61821,Bershka,261,3,29.61
Fashion,03/03/2021,2023-03-18 20:17:35.251010,190.88,9,0,58077,Fashion Nova,500,2,8.79
Fashion,09/06/2020,2023-03-18 19:28:39.251011,109.49,3,1,51599,The Iconic,464,3,103.64
Fashion,16/04/2020,2023-03-18 20:24:06.251013,980.56,6,0,10735,Missguided,366,1,35.66
Fashion,30/10/2020,2023-03-18 18:12:18.251014,948.25,6,1,21590,Mango Outlet,394,3,92.71
Fashion,03/02/2020,2023-03-18 19:49:00.251016,203.84,4,0,89656,Reebok,838,1,49.8
Fashion,18/01/2020,2023-03-18 20:19:19.251018,652.44,5,1,27199,Reebok,487,4,70.6
Fashion,08/06/2020,2023-03-18 18:56:17.251019,291.27,8,0,17388,PrettyLittleThing,181,1,111.35
Fashion,19/05/2020,2023-03-18 19:16:57.251021,693.55,6,1,88929,Stradivarius,917,5,98.87
Fashion,15/02/2020,2023-03-18 18:40:19.251022,917.01,5,0,79800,Ally Fashion,761,2,5.43
Fashion,27/09/2020,2023-03-18 19:45:30.251024,513.79,7,0,88946,Missguided,545,5,7.13
Fashion,20/02/2021,2023-03-18 19:53:56.251026,258.66,8,0,20915,Sportsgirl,858,3,49.35
Fashion,08/08/2020,2023-03-18 17:54:07.251027,435.58,10,1,34328,H&M,473,1,83.08
Fashion,26/11/2021,2023-03-18 20:11:59.251029,546.98,5,0,53385,Bershka,702,1,21.02
Fashion,26/11/2020,2023-03-18 18:15:16.251030,969.87,5,0,66428,H&M,422,4,89.36
Fashion,29/01/2022,2023-03-18 18:54:51.251032,369.07,7,0,91273,Reebok,503,5,100.45
Fashion,05/03/2022,2023-03-18 19:55:50.251033,855.54,9,1,98684,Missguided,449,1,104.4
Fashion,02/07/2020,2023-03-18 18:42:40.251035,931.16,5,1,46605,H&M,144,3,47.37
Fashion,29/04/2020,2023-03-18 18:41:07.251037,697.76,5,0,35627,Nasty Gal,616,4,50.86
Fashion,11/10/2021,2023-03-18 19:24:48.251039,70.76,5,1,66149,Reebok,779,5,99.92
Fashion,27/06/2021,2023-03-18 19:17:49.251040,392.7,1,0,67344,Zalando,746,4,70.35
Fashion,04/08/2021,2023-03-18 19:04:39.251042,528.94,6,0,83642,PrettyLittleThing,872,5,108.28
Fashion,23/12/2020,2023-03-18 19:47:00.251043,496.0,2,0,77944,Ally Fashion,719,3,47.62
Fashion,05/04/2021,2023-03-18 19:32:23.251045,438.5,10,1,92518,Pull & Bear,321,3,62.06
Fashion,15/10/2020,2023-03-18 17:58:36.251046,693.32,4,0,53496,Puma,264,3,4.06
Fashion,27/05/2021,2023-03-18 19:00:50.251048,9.41,4,0,27078,Boohoo,144,2,33.44
Fashion,11/11/2020,2023-03-18 18:17:51.251050,520.55,6,0,99103,Zalando,298,2,110.28
Fashion,02/05/2020,2023-03-18 18:41:41.251051,662.02,1,0,41712,Bershka,794,5,7.51
Fashion,03/02/2021,2023-03-18 19:27:33.251053,73.92,4,0,84574,Zalando,539,5,25.42
Fashion,13/03/2021,2023-03-18 19:51:44.251054,605.01,2,1,85196,Mango Outlet,161,5,77.96
Fashion,14/01/2020,2023-03-18 19:50:28.251056,539.23,7,1,64704,New Look,823,4,67.34
Fashion,25/01/2020,2023-03-18 17:50:41.251058,167.42,1,0,70732,Stradivarius,285,1,96.46
Fashion,06/10/2020,2023-03-18 19:04:40.251059,417.44,2,0,56940,Boohoo,188,1,7.34
Fashion,26/03/2020,2023-03-18 19:44:19.251061,766.02,2,1,49264,Mango Outlet,449,1,108.73
Fashion,04/09/2021,2023-03-18 18:10:10.251062,466.29,9,0,26611,H&M,431,2,50.71
Fashion,13/09/2021,2023-03-18 19:17:06.251064,403.07,3,0,24482,Pull & Bear,618,5,74.2
Fashion,22/06/2020,2023-03-18 20:07:51.251065,492.7,9,1,28234,Stradivarius,397,3,39.38
Fashion,24/02/2020,2023-03-18 20:13:01.251067,503.75,3,0,73706,Reserved,846,4,11.94
Fashion,20/02/2020,2023-03-18 19:08:39.251068,137.1,7,0,35061,C&A,782,1,26.51
Fashion,25/06/2021,2023-03-18 20:13:07.251070,819.77,8,1,32044,Shein,588,3,97.05
Fashion,06/12/2020,2023-03-18 17:50:41.251072,624.93,4,0,53830,Miss Selfridge,215,3,42.01
Fashion,23/01/2020,2023-03-18 18:00:12.251074,319.25,2,1,60569,Zalando,708,3,2.19
Fashion,26/02/2021,2023-03-18 17:46:03.251075,437.32,4,0,64070,Pull & Bear,929,5,18.71
Fashion,19/02/2020,2023-03-18 18:36:13.251077,312.73,7,0,36420,H&M,127,3,29.82
Fashion,23/02/2021,2023-03-18 18:21:46.251078,340.51,8,0,11254,AS Colour,140,2,19.82
Fashion,03/11/2020,2023-03-18 20:11:16.251080,566.59,10,1,24648,Bershka,379,4,33.83
Fashion,21/04/2021,2023-03-18 18:57:33.251082,483.17,9,1,91725,The Iconic,878,2,27.26
Fashion,14/07/2020,2023-03-18 19:10:39.251083,16.03,9,0,92400,Reebok,187,2,22.85
Fashion,13/05/2021,2023-03-18 19:38:45.251085,502.77,7,0,21922,Lefties,177,5,88.0
Fashion,14/02/2022,2023-03-18 18:53:51.251086,194.83,2,0,84608,Reserved,994,2,63.65
Fashion,12/05/2020,2023-03-18 18:53:48.251088,868.16,5,1,91717,AS Colour,151,2,4.67
Fashion,23/12/2021,2023-03-18 19:45:01.251089,129.7,2,0,65052,Puma,513,5,46.22
Fashion,15/02/2020,2023-03-18 17:51:56.251091,439.63,5,1,35249,Temt,663,4,31.27
Fashion,30/04/2020,2023-03-18 19:11:45.251092,929.89,1,1,87417,Shein,702,3,119.59
Fashion,29/04/2020,2023-03-18 18:28:14.251094,865.9,3,0,43859,Nasty Gal,414,4,31.98
Fashion,20/12/2020,2023-03-18 19:36:14.251096,683.64,4,0,34579,Zalando,390,5,99.48
Fashion,27/10/2021,2023-03-18 18:28:31.251097,654.59,2,0,71578,Nasty Gal,809,2,98.71
Fashion,15/06/2021,2023-03-18 19:23:02.251099,471.67,8,0,84844,Reebok,955,3,19.47
Beauty and Personal Care,01/06/2021,2023-03-18 20:13:47.251100,491.24,6,0,10123,Unilever,869,2,19.66
Fitness,30/04/2021,2023-03-18 19:42:05.251102,55.44,9,0,71358,Fitbit,226,3,2.38
Electronics,28/05/2020,2023-03-18 18:32:49.251104,150.91,1,1,59483,Samsung,529,1,75.71
Household Essentials,02/02/2020,2023-03-18 20:02:05.251105,770.57,8,0,37455,P&G,254,4,82.66
Baby and Toys,22/09/2020,2023-03-18 20:06:39.251107,593.99,4,0,39493,Fisher-Price,831,1,81.18
Fitness,06/12/2020,2023-03-18 17:57:27.251108,126.07,10,0,76723,Reebok,280,4,35.82
Beauty and Personal Care,28/09/2020,2023-03-18 20:07:52.251110,932.32,3,1,88821,Colgate,588,5,31.64
Household Essentials,06/01/2021,2023-03-18 18:53:52.251112,85.01,7,1,24025,P&G,389,1,35.96
Home and Living,25/03/2021,2023-03-18 19:33:09.251114,980.61,6,0,19443,IKEA,712,4,58.7
Baby and Toys,27/12/2020,2023-03-18 20:11:23.251115,564.71,10,0,86766,Fisher-Price,538,1,118.83
Fitness,12/12/2021,2023-03-18 19:13:20.251117,647.15,10,0,33823,Fitbit,143,2,88.16
Sports and Outdoors,18/08/2021,2023-03-18 18:36:43.251119,675.69,1,1,97833,Puma,460,1,75.87
Beauty and Personal Care,06/03/2020,2023-03-18 18:19:54.251120,637.3,1,1,91206,Unilever,220,3,100.83
Fitness,18/03/2021,2023-03-18 18:47:07.251122,319.03,1,1,95745,Adidas,526,5,92.35
Electronics,25/03/2021,2023-03-18 17:49:08.251123,451.69,6,0,25119,Sony,327,3,19.78
Beauty and Personal Care,13/07/2020,2023-03-18 20:19:41.251125,225.28,3,1,63444,Colgate,251,1,14.8
